gisjoin,state,county,year,birth_place_diversity,source_note
G0101230,Alabama,Tallapoosa,1900,0.7569444444444444,foreign-born only
G0101250,Alabama,Tuscaloosa,1900,0.8708587257617728,foreign-born only
G0101270,Alabama,Walker,1900,0.8222861160810632,foreign-born only
G0101290,Alabama,Washington,1900,0.8261834319526628,foreign-born only
G0101310,Alabama,Wilcox,1900,0.8434567901234568,foreign-born only
G0101330,Alabama,Winston,1900,0.740234375,foreign-born only
G0250055,Alaska Territory,Northern District,1900,0.8896892877308887,foreign-born only
G0250095,Alaska Territory,Southern District,1900,0.851985954432859,foreign-born only
G0450015,Arizona Territory,Apache,1900,0.86234375,foreign-born only
G0450035,Arizona Territory,Cochise,1900,0.7171694427533173,foreign-born only
G0450055,Arizona Territory,Coconino,1900,0.8950190071135534,foreign-born only
G0450075,Arizona Territory,Gila,1900,0.8672140678599419,foreign-born only
G0450095,Arizona Territory,Graham,1900,0.3892417939996684,foreign-born only
G0450135,Arizona Territory,Maricopa,1900,0.7219618803664336,foreign-born only
G0450155,Arizona Territory,Mohave,1900,0.892754366287454,foreign-born only
G0450175,Arizona Territory,Navajo,1900,0.8950484627867199,foreign-born only
G0450195,Arizona Territory,Pima,1900,0.35967924952471286,foreign-born only
G0450215,Arizona Territory,Pinal,1900,0.3833261237468599,foreign-born only
G0450235,Arizona Territory,Santa Cruz,1900,0.20599815673902588,foreign-born only
G0450255,Arizona Territory,Yavapai,1900,0.8887498480910079,foreign-born only
G0450275,Arizona Territory,Yuma,1900,0.49070209532234454,foreign-born only
G0459015,Arizona Territory,Colorado River Indian Reservation,1900,,foreign-born only
G0459035,Arizona Territory,Fort Apache Indian Reservation,1900,,foreign-born only
G0459055,Arizona Territory,Gila Bend Indian Reservation,1900,,foreign-born only
G0459075,Arizona Territory,Gila River and Salt River Indian Reservations,1900,,foreign-born only
G0459095,Arizona Territory,Moqui Indian Reservation,1900,,foreign-born only
G0459115,Arizona Territory,Navaho Indian Reservation,1900,,foreign-born only
G0459135,Arizona Territory,Papago Indian Reservation,1900,,foreign-born only
G0459155,Arizona Territory,San Carlos Indian Reservation,1900,0.6399999999999999,foreign-born only
G0459175,Arizona Territory,Supai and Walapai Indian Reservations,1900,,foreign-born only
G0500010,Arkansas,Arkansas,1900,0.5363788771933274,foreign-born only
G0500030,Arkansas,Ashley,1900,0.830078125,foreign-born only
G0500050,Arkansas,Baxter,1900,0.7335640138408305,foreign-born only
G0500070,Arkansas,Benton,1900,0.8344288597898659,foreign-born only
G0500090,Arkansas,Boone,1900,0.7991836734693878,foreign-born only
G0500110,Arkansas,Bradley,1900,0.7612456747404844,foreign-born only
G0500130,Arkansas,Calhoun,1900,0.8345473465140479,foreign-born only
G0500150,Arkansas,Carroll,1900,0.8521547494016977,foreign-born only
G0500170,Arkansas,Chicot,1900,0.4707565398335315,foreign-born only
G0500190,Arkansas,Clark,1900,0.841796875,foreign-born only
G0500210,Arkansas,Clay,1900,0.7496097814776275,foreign-born only
G0500230,Arkansas,Cleburne,1900,0.665680473372781,foreign-born only
G0500250,Arkansas,Cleveland,1900,0.8411386593204775,foreign-born only
G0500270,Arkansas,Columbia,1900,0.7743055555555556,foreign-born only
G0500290,Arkansas,Conway,1900,0.6728248198569762,foreign-born only
G0500310,Arkansas,Craighead,1900,0.7732893128680498,foreign-born only
G0500330,Arkansas,Crawford,1900,0.7600308641975309,foreign-born only
G0500350,Arkansas,Crittenden,1900,0.8552295918367347,foreign-born only
G0500370,Arkansas,Cross,1900,0.8049777777777778,foreign-born only
G0500390,Arkansas,Dallas,1900,0.6862003780718336,foreign-born only
G0500410,Arkansas,Desha,1900,0.8014705882352942,foreign-born only
G0500430,Arkansas,Drew,1900,0.8470343392299688,foreign-born only
G0500450,Arkansas,Faulkner,1900,0.644773388229912,foreign-born only
G0500470,Arkansas,Franklin,1900,0.7405384948096887,foreign-born only
G0500490,Arkansas,Fulton,1900,0.7840443213296399,foreign-born only
G0500510,Arkansas,Garland,1900,0.8298247610377788,foreign-born only
G0500530,Arkansas,Grant,1900,0.8181818181818182,foreign-born only
G0500550,Arkansas,Greene,1900,0.5508571428571429,foreign-born only
G0500570,Arkansas,Hempstead,1900,0.818287037037037,foreign-born only
G0500590,Arkansas,Hot Spring,1900,0.7476365966992469,foreign-born only
G0500610,Arkansas,Howard,1900,0.4499634769905041,foreign-born only
G0500630,Arkansas,Independence,1900,0.7184964845862629,foreign-born only
G0500650,Arkansas,Izard,1900,0.75,foreign-born only
G0500670,Arkansas,Jackson,1900,0.797176747377708,foreign-born only
G0500690,Arkansas,Jefferson,1900,0.7942175382083647,foreign-born only
G0500710,Arkansas,Johnson,1900,0.622229657741109,foreign-born only
G0500730,Arkansas,Lafayette,1900,0.8408304498269896,foreign-born only
G0500750,Arkansas,Lawrence,1900,0.7513536026655561,foreign-born only
G0500770,Arkansas,Lee,1900,0.7204921184159938,foreign-born only
G0500790,Arkansas,Lincoln,1900,0.7867036011080333,foreign-born only
G0500810,Arkansas,Little River,1900,0.8267429760665972,foreign-born only
G0500830,Arkansas,Logan,1900,0.3616600099770908,foreign-born only
G0500850,Arkansas,Lonoke,1900,0.8073372781065089,foreign-born only
G0500870,Arkansas,Madison,1900,0.8488888888888889,foreign-born only
G0500890,Arkansas,Marion,1900,0.795,foreign-born only
G0500910,Arkansas,Miller,1900,0.8342440801457195,foreign-born only
G0500930,Arkansas,Mississippi,1900,0.8744331065759637,foreign-born only
G0500950,Arkansas,Monroe,1900,0.809328325617958,foreign-born only
G0500970,Arkansas,Montgomery,1900,0.845,foreign-born only
G0500990,Arkansas,Nevada,1900,0.8127777777777778,foreign-born only
G0501010,Arkansas,Newton,1900,0.7871581450653984,foreign-born only
G0501030,Arkansas,Ouachita,1900,0.860969387755102,foreign-born only
G0501050,Arkansas,Perry,1900,0.6539351851851851,foreign-born only
G0501070,Arkansas,Phillips,1900,0.8624272846687935,foreign-born only
G0501090,Arkansas,Pike,1900,0.71875,foreign-born only
G0501110,Arkansas,Poinsett,1900,0.7074214148428297,foreign-born only
G0501130,Arkansas,Polk,1900,0.8637652743251286,foreign-born only
G0501150,Arkansas,Pope,1900,0.4855346582130108,foreign-born only
G0501170,Arkansas,Prairie,1900,0.7861194283067922,foreign-born only
G0501190,Arkansas,Pulaski,1900,0.7449863461167229,foreign-born only
G0501210,Arkansas,Randolph,1900,0.5157517700957934,foreign-born only
G0501230,Arkansas,St Francis,1900,0.8011363636363635,foreign-born only
G0501250,Arkansas,Saline,1900,0.5009397760200486,foreign-born only
G0501270,Arkansas,Scott,1900,0.7164461247637051,foreign-born only
G0501290,Arkansas,Searcy,1900,0.743801652892562,foreign-born only
G0501310,Arkansas,Sebastian,1900,0.7992572018945645,foreign-born only
G0501330,Arkansas,Sevier,1900,0.8303125,foreign-born only
G0501350,Arkansas,Sharp,1900,0.6173553719008265,foreign-born only
G0501370,Arkansas,Stone,1900,0.7638888888888888,foreign-born only
G0501390,Arkansas,Union,1900,0.8657844990548205,foreign-born only
G0501410,Arkansas,Van Buren,1900,0.7768595041322314,foreign-born only
G0501430,Arkansas,Washington,1900,0.82375,foreign-born only
G0501450,Arkansas,White,1900,0.8039152666179693,foreign-born only
G0501470,Arkansas,Woodruff,1900,0.8193047974719908,foreign-born only
G0501490,Arkansas,Yell,1900,0.5980642804967129,foreign-born only
G0600010,California,Alameda,1900,0.9132698649920495,foreign-born only
G0600030,California,Alpine,1900,0.8779213238496153,foreign-born only
G0600050,California,Amador,1900,0.8503828260722983,foreign-born only
G0600070,California,Butte,1900,0.8800596783825368,foreign-born only
G0600090,California,Calaveras,1900,0.8959521329639889,foreign-born only
G0600110,California,Colusa,1900,0.8314697775452371,foreign-born only
G0600130,California,Contra Costa,1900,0.904572834170704,foreign-born only
G0600150,California,Del Norte,1900,0.8732591715976331,foreign-born only
G0600170,California,El Dorado,1900,0.8918162928232723,foreign-born only
G0600190,California,Fresno,1900,0.9197374142208585,foreign-born only
G0600210,California,Glenn,1900,0.8161003652353371,foreign-born only
G0600230,California,Humboldt,1900,0.8756669485545227,foreign-born only
G0600270,California,Inyo,1900,0.8874626734925759,foreign-born only
G0600290,California,Kern,1900,0.8869591331915144,foreign-born only
G0600310,California,Kings,1900,0.8843111080971016,foreign-born only
G0600330,California,Lake,1900,0.8854706332674607,foreign-born only
G0600350,California,Lassen,1900,0.9061205749517438,foreign-born only
G0600370,California,Los Angeles,1900,0.8956226113136577,foreign-born only
G0600390,California,Madera,1900,0.9149047214733378,foreign-born only
G0600410,California,Marin,1900,0.9011574616783761,foreign-born only
G0600430,California,Mariposa,1900,0.8931990569332434,foreign-born only
G0600450,California,Mendocino,1900,0.9052516161931137,foreign-born only
G0600470,California,Merced,1900,0.8995183711167958,foreign-born only
G0600490,California,Modoc,1900,0.848871025716433,foreign-born only
G0600510,California,Mono,1900,0.8756391526661798,foreign-born only
G0600530,California,Monterey,1900,0.9063928160729431,foreign-born only
G0600550,California,Napa,1900,0.887613850290813,foreign-born only
G0600570,California,Nevada,1900,0.8039614338621335,foreign-born only
G0600590,California,Orange,1900,0.828150405378537,foreign-born only
G0600610,California,Placer,1900,0.8754806709573667,foreign-born only
G0600630,California,Plumas,1900,0.8937480120937816,foreign-born only
G0600650,California,Riverside,1900,0.861239562344137,foreign-born only
G0600670,California,Sacramento,1900,0.879464602772026,foreign-born only
G0600690,California,San Benito,1900,0.9144905273937532,foreign-born only
G0600710,California,San Bernardino,1900,0.8900720739147114,foreign-born only
G0600730,California,San Diego,1900,0.8904767207708523,foreign-born only
G0600750,California,San Francisco,1900,0.8638790275279888,foreign-born only
G0600770,California,San Joaquin,1900,0.8825821739223568,foreign-born only
G0600790,California,San Luis Obispo,1900,0.9051799317243333,foreign-born only
G0600810,California,San Mateo,1900,0.8981657046398916,foreign-born only
G0600830,California,Santa Barbara,1900,0.9198507286790742,foreign-born only
G0600850,California,Santa Clara,1900,0.9154861850867388,foreign-born only
G0600870,California,Santa Cruz,1900,0.9239453223119347,foreign-born only
G0600890,California,Shasta,1900,0.8855294908414726,foreign-born only
G0600910,California,Sierra,1900,0.8758838464775739,foreign-born only
G0600930,California,Siskiyou,1900,0.8778477251776045,foreign-born only
G0600950,California,Solano,1900,0.9002536469184285,foreign-born only
G0600970,California,Sonoma,1900,0.8984141982485149,foreign-born only
G0600990,California,Stanislaus,1900,0.9023460626406086,foreign-born only
G0601010,California,Sutter,1900,0.8532062708931707,foreign-born only
G0601030,California,Tehama,1900,0.8307695662183117,foreign-born only
G0601050,California,Trinity,1900,0.8396832129721603,foreign-born only
G0601070,California,Tulare,1900,0.8993670507636202,foreign-born only
G0601090,California,Tuolumne,1900,0.9004500504171098,foreign-born only
G0601110,California,Ventura,1900,0.9026955448782564,foreign-born only
G0601130,California,Yolo,1900,0.8773279899003245,foreign-born only
G0601150,California,Yuba,1900,0.8077145234524207,foreign-born only
G0609015,California,Hupa Valley Indian Reservation,1900,,foreign-born only
G0609035,California,Mission Indian Reservation,1900,,foreign-born only
G0609055,California,Round Valley Indian Reservation,1900,,foreign-born only
G0609075,California,Tule River Indian Reservation,1900,,foreign-born only
G0800050,Colorado,Arapahoe,1900,0.888826891689767,foreign-born only
G0800070,Colorado,Archuleta,1900,0.8728839642967067,foreign-born only
G0800090,Colorado,Baca,1900,0.8416,foreign-born only
G0800110,Colorado,Bent,1900,0.8521075315947111,foreign-born only
G0800130,Colorado,Boulder,1900,0.8836001806075663,foreign-born only
G0800150,Colorado,Chaffee,1900,0.8697472275712992,foreign-born only
G0800170,Colorado,Cheyenne,1900,0.8424489795918367,foreign-born only
G0800190,Colorado,Clear Creek,1900,0.851530732281149,foreign-born only
G0800210,Colorado,Conejos,1900,0.8739844473374594,foreign-born only
G0800230,Colorado,Costilla,1900,0.8576981813133416,foreign-born only
G0800270,Colorado,Custer,1900,0.7866420154314674,foreign-born only
G0800290,Colorado,Delta,1900,0.8406291510687115,foreign-born only
G0800330,Colorado,Dolores,1900,0.8586025627996785,foreign-born only
G0800350,Colorado,Douglas,1900,0.8576159999999999,foreign-born only
G0800370,Colorado,Eagle,1900,0.8849592575826166,foreign-born only
G0800390,Colorado,Elbert,1900,0.8617471881557168,foreign-born only
G0800410,Colorado,El Paso,1900,0.8780794208140772,foreign-born only
G0800430,Colorado,Fremont,1900,0.886788733768902,foreign-born only
G0800450,Colorado,Garfield,1900,0.8899062890462308,foreign-born only
G0800470,Colorado,Gilpin,1900,0.7988667991800579,foreign-born only
G0800490,Colorado,Grand,1900,0.8786616500940607,foreign-born only
G0800510,Colorado,Gunnison,1900,0.872627399653208,foreign-born only
G0800530,Colorado,Hinsdale,1900,0.8809943730578651,foreign-born only
G0800550,Colorado,Huerfano,1900,0.8948780205804139,foreign-born only
G0800590,Colorado,Jefferson,1900,0.8431848472094684,foreign-born only
G0800610,Colorado,Kiowa,1900,0.8005843681519357,foreign-born only
G0800630,Colorado,Kit Carson,1900,0.7499319323779114,foreign-born only
G0800650,Colorado,Lake,1900,0.881570427215033,foreign-born only
G0800670,Colorado,La Plata,1900,0.8689173563604673,foreign-born only
G0800690,Colorado,Larimer,1900,0.86400734306628,foreign-born only
G0800710,Colorado,Las Animas,1900,0.7827135497300144,foreign-born only
G0800730,Colorado,Lincoln,1900,0.8727137454274908,foreign-born only
G0800750,Colorado,Logan,1900,0.8736282578875172,foreign-born only
G0800770,Colorado,Mesa,1900,0.8861747670611937,foreign-born only
G0800790,Colorado,Mineral,1900,0.8258833546189868,foreign-born only
G0800830,Colorado,Montezuma,1900,0.879526003949967,foreign-born only
G0800850,Colorado,Montrose,1900,0.861084235822852,foreign-born only
G0800870,Colorado,Morgan,1900,0.8293203938433681,foreign-born only
G0800890,Colorado,Otero,1900,0.8425026713022965,foreign-born only
G0800910,Colorado,Ouray,1900,0.8908190739590324,foreign-born only
G0800930,Colorado,Park,1900,0.8740491237161399,foreign-born only
G0800950,Colorado,Phillips,1900,0.7058468791973904,foreign-born only
G0800970,Colorado,Pitkin,1900,0.8865294467578823,foreign-born only
G0800990,Colorado,Prowers,1900,0.8285407148615963,foreign-born only
G0801010,Colorado,Pueblo,1900,0.8816072672147623,foreign-born only
G0801030,Colorado,Rio Blanco,1900,0.8700346020761246,foreign-born only
G0801050,Colorado,Rio Grande,1900,0.8451213110730865,foreign-born only
G0801070,Colorado,Routt,1900,0.8671224732461356,foreign-born only
G0801090,Colorado,Saguache,1900,0.8829297777777778,foreign-born only
G0801110,Colorado,San Juan,1900,0.8891668048617926,foreign-born only
G0801130,Colorado,San Miguel,1900,0.8872639205351476,foreign-born only
G0801150,Colorado,Sedgwick,1900,0.7458910034602075,foreign-born only
G0801170,Colorado,Summit,1900,0.8817602694139695,foreign-born only
G0801190,Colorado,Teller,1900,0.8734717881079065,foreign-born only
G0801210,Colorado,Washington,1900,0.7196708990941814,foreign-born only
G0801230,Colorado,Weld,1900,0.860249845582215,foreign-born only
G0801250,Colorado,Yuma,1900,0.8640761881505449,foreign-born only
G0809015,Colorado,Southern Ute Indian Reservation,1900,,foreign-born only
G0900010,Connecticut,Fairfield,1900,0.846661292204083,foreign-born only
G0900030,Connecticut,Hartford,1900,0.8527019197532971,foreign-born only
G0900050,Connecticut,Litchfield,1900,0.8777846828279959,foreign-born only
G0900070,Connecticut,Middlesex,1900,0.8539326787164467,foreign-born only
G0900090,Connecticut,New Haven,1900,0.8421988303154246,foreign-born only
G0900110,Connecticut,New London,1900,0.8527561336410723,foreign-born only
G0900130,Connecticut,Tolland,1900,0.8225645065262961,foreign-born only
G0900150,Connecticut,Windham,1900,0.5992456023954625,foreign-born only
G1000010,Delaware,Kent,1900,0.8027335177454092,foreign-born only
G1000030,Delaware,New Castle,1900,0.8030867867568616,foreign-born only
G1000050,Delaware,Sussex,1900,0.8281632880374248,foreign-born only
G1200010,Florida,Alachua,1900,0.8436863988812446,foreign-born only
G1200030,Florida,Baker,1900,0.625,foreign-born only
G1200070,Florida,Bradford,1900,0.7763265306122449,foreign-born only
G1200090,Florida,Brevard,1900,0.8551021031104057,foreign-born only
G1200130,Florida,Calhoun,1900,0.7674858223062382,foreign-born only
G1200170,Florida,Citrus,1900,0.8754004983980064,foreign-born only
G1200190,Florida,Clay,1900,0.8168055555555556,foreign-born only
G1200230,Florida,Columbia,1900,0.8411376041367423,foreign-born only
G1200250,Florida,Dade,1900,0.7956093199854306,foreign-born only
G1200270,Florida,DeSoto,1900,0.8682448979591837,foreign-born only
G1200310,Florida,Duval,1900,0.8722060320159002,foreign-born only
G1200330,Florida,Escambia,1900,0.8976525121210507,foreign-born only
G1200370,Florida,Franklin,1900,0.8586448979591836,foreign-born only
G1200390,Florida,Gadsden,1900,0.8372933884297521,foreign-born only
